conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/33ae2ba9-9835-410f-8ea6-e5ac991f5975,3413.1,Monge/Freira,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/665266cb-50dd-44a5-a920-ab04c67e251a,3413.2,Técnico de apoio pastoral/Técnica de apoio pastoral,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3413,3413,Técnicos de nível intermédio de apoio religioso,0.01136363636363635
ISCO level 3,http://data.europa.eu/esco/isco/C342,342,Técnicos do desporto e de ginásio (fitness),0.030883535093826776
Occupation,http://data.europa.eu/esco/occupation/082c234c-0dda-490a-b5af-757c3e48da90,3421.1,Atleta profissional,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3421,3421,"Atletas e desportistas, de competição",0.0
Occupation,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,3422.1,Treinador de expressão corporal/Treinadora de expressão cultural,0.0
Occupation,http://data.europa.eu/esco/occupation/5a80044b-9b2f-40eb-a210-0c1c3c958e0e,3422.2,Nadador-Salvador Formador/Nadador-Salvador Formadora,0.0
Occupation,http://data.europa.eu/esco/occupation/3b43dafb-8c6b-4906-9fe5-bc218aacad55,3422.3.1,Treinador de futebol/Treinadora de futebol,0.0
Occupation,http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a,3422.3,Treinador de desportos/Treinadora de desportos,0.0
Occupation,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,3422.4.1,Instrutor de boxe/Instrutora de boxe,0.0
Occupation,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,3422.4.2,Instrutor de golfe/Instrutora de golfe,0.0
Occupation,http://data.europa.eu/esco/occupation/29df0797-c66d-4e54-a5e1-45b18cecf052,3422.4.3,Instrutor de patinagem no gelo/Instrutora de patinagem no gelo,0.0
Occupation,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,3422.4.4,Instrutor de esqui/Instrutora de esqui,0.0
Occupation,http://data.europa.eu/esco/occupation/776837b1-6f6b-4014-8330-d56918303e93,3422.4.5,Instrutor de snowboard/Instrutora de snowboard,0.0
Occupation,http://data.europa.eu/esco/occupation/62975936-0853-4a5d-9f59-bf943aca3cc6,3422.4.6,Instrutor de natação/Instrutora de natação,0.0
Occupation,http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,3422.4.7,Instrutor de ténis/Instrutora de ténis,0.0
Occupation,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,3422.4,Instrutor de desportos/Instrutora de desportos,0.0
Occupation,http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,3422.5,Árbitro/Árbitra,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3422,3422,"Treinadores, instrutores e árbitros, desportivos",0.0
Occupation,http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328,3423.1.1,Coordenador de atividades de ar livre/Coordenadora de atividades de ar livre,0.193548387096774
Occupation,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,3423.1.2.1,Assistente de animador de atividades ao ar livre,0.0
Occupation,http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,3423.1.2.2.1,Instrutor de técnicas de sobrevivência/Instrutora de técnicas de sobrevivência,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,3423.1.2.2,Instrutor de atividades ao ar livre/Instrutora de atividades ao ar livre,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/a1b32703-a2e5-4e0a-910f-7cdd0293b52d,3423.1.2.3,Animador especializado em atividades ao ar livre/Animadora especializada em atividades ao ar livre,0.185185185185185
Occupation,http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,3423.1.2,Animador de atividades ao ar livre/Animadora de atividades ao ar livre,0.206896551724137
Occupation,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,3423.1,Animador recreativo/Animadora recreativa,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,3423.2.1,Rececionista de centro de fitness,0.0
Occupation,http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,3423.2.2,Treinador pessoal/Treinadora pessoal,0.0
Occupation,http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,3423.2.3,Instrutor de Pilates/Instrutora de Pilates,0.0
Occupation,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,3423.2.4,Terapeuta desportivo/Terapeuta desportiva,0.0
Occupation,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,3423.2,Instrutor de fitness/Instrutora de fitness,0.0
Occupation,http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,3423.3,Instrutor de equitação/Instrutora de equitação,0.0
Occupation,http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,3423.4,guia de montanha,0.14
ISCO level 4,http://data.europa.eu/esco/isco/C3423,3423,"Instrutores e monitores, de educação física e de recreação",0.06176707018765355
ISCO level 3,http://data.europa.eu/esco/isco/C343,343,"Técnicos de nível intermédio das actividades culturais, artísticas e culinárias",0.015561412919630981
Occupation,http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,3431.1,Fotógrafo/Fotógrafa,0.0377358490566037
Occupation,http://data.europa.eu/esco/occupation/480d2853-db07-43d4-847f-7ffdd8d368f5,3431.2,Fotojornalista,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3431,3431,Fotógrafos,0.01886792452830185
Occupation,http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,3432.1.1,Organizador de espaços internos/Organizadora de espaços internos,0.133333333333333
Occupation,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,3432.1,Designer de interiores,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/f1fcad3b-fdf0-444a-81b0-e50e96f8966a,3432.2,Técnico de merchandising/Técnica de merchandising,0.0
Occupation,http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,3432.3,Designer de miniaturas,0.0
Occupation,http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,3432.4.1,Pintor de construção cénica/Pintora de construção cénica,0.0
Occupation,http://data.europa.eu/esco/occupation/34e1c889-0fd1-4d1f-aba9-3b6263ae667a,3432.4,Cenógrafo/Cenógrafa,0.0
Occupation,http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,3432.5,Designer de cenários,0.0
Occupation,http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,3432.6,Técnico de merchandising visual/Técnica de merchandising visual,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3432,3432,Designers de interiores e decoradores,0.021130952380952337
Occupation,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,3433.1,Técnico de obras de arte/Técnica de obras de arte,0.0
Occupation,http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,3433.2,Arquivista de megadados,0.0
Occupation,http://data.europa.eu/esco/occupation/a78d8e2b-fe31-447f-8694-38ed7198d143,3433.3,Taxidermista,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3433,3433,"Técnicos de galerias de arte, museus e bibliotecas",0.0
Occupation,http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,3434.1.1,Chef principal,0.115384615384615
Occupation,http://data.europa.eu/esco/occupation/b10dc548-10e1-4447-8406-5101ff170bbf,3434.1.2.1,Pasteleiro-chefe/Pasteleira-chefe,0.0851063829787234
Occupation,http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,3434.1.2,Chef de pastelaria,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/a256838b-0843-4ad2-a2fb-4531f94e63d8,3434.1.3,Chef privado/Chef privada,0.06
Occupation,http://data.europa.eu/esco/occupation/1009be17-7efd-45f1-a033-566bf179c588,3434.1,Chef,0.122448979591836
ISCO level 4,http://data.europa.eu/esco/isco/C3434,3434,Chefes de cozinha,0.08949122139748647
Occupation,http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,3435.1,Assistente de direção de cena,0.0
Occupation,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,3435.2,Assistente de direção de imagem,0.0
Occupation,http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310,3435.3,Técnico de produção áudio/Técnica de produção áudio,0.0
Occupation,http://data.europa.eu/esco/occupation/08edf4c5-3551-4690-9d09-f9b8b9194c90,3435.4,Operador de varas motorizadas/Operadora de varas motorizadas,0.0
Occupation,http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,3435.5,Artista de piercings e tatuagens,0.0
Occupation,http://data.europa.eu/esco/occupation/7f0d69cf-8b02-4a84-865a-37585dea9b43,3435.6,Diretor de radiodifusão/Diretora de radiodifusão,0.0
Occupation,http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,3435.7.1,Assistente de guarda-roupa,0.0
Occupation,http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,3435.7,Figurinista,0.0
Occupation,http://data.europa.eu/esco/occupation/e4fca489-4c79-4392-874f-9ea1051c05c8,3435.8,Figurante,0.0
Occupation,http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d,3435.9,Diretor de combate cénico/Diretora de combate cénico,0.0
Occupation,http://data.europa.eu/esco/occupation/7d27600b-5cff-4ebc-b259-cc2d47572035,3435.10,Responsável de workshops,0.0
Occupation,http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,3435.11,Responsável de localização,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/c05090e2-d599-46c8-a47b-3d52a893ca55,3435.12,Criador de máscaras/Criadora de máscaras,0.0
Occupation,http://data.europa.eu/esco/occupation/22585d1e-48aa-45a6-a8c3-d072b4ff1b31,3435.13,operador de sistemas de integração de media/operadora de sistemas de integração de media,0.0
Occupation,http://data.europa.eu/esco/occupation/bfc1b4e9-624c-4fba-89f2-d218bba9e257,3435.14,Técnico de efeitos especiais de voo/Técnica de efeitos especiais de voo,0.0
Occupation,http://data.europa.eu/esco/occupation/0eebf6d2-af43-4a18-b4b7-668fb6433b42,3435.15.1,Técnico de iluminação inteligente/Técnica de iluminação inteligente,0.0392156862745098
Occupation,http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,3435.15,Técnico de luz/Técnica de luz,0.0461538461538461
Occupation,http://data.europa.eu/esco/occupation/949f1dc9-fb19-4212-8ac6-35ce83c88921,3435.16,Ponto,0.0
Occupation,http://data.europa.eu/esco/occupation/7a18e959-44fe-49ae-9757-124f46a7487c,3435.17,Aderecista,0.0
Occupation,http://data.europa.eu/esco/occupation/bd94312f-05c8-455d-a2f6-5490489ac4a4,3435.18,Responsável de adereços,0.0
Occupation,http://data.europa.eu/esco/occupation/a0ebd342-8f89-4947-893d-fee9468cf001,3435.19,Designer de pirotecnia,0.0
Occupation,http://data.europa.eu/esco/occupation/59cfa27b-874f-48b7-8880-b65420239559,3435.20,Técnico de pirotecnia,0.0
Occupation,http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,3435.21,Supervisor de guião/Supervisora de guião,0.0
Occupation,http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111,3435.22,Diretor de cena/Diretora de cena,0.0
Occupation,http://data.europa.eu/esco/occupation/1bb7c072-38c8-430a-b943-76bfa312a5f4,3435.23,Ator substituto/Atriz substituta,0.0
Occupation,http://data.europa.eu/esco/occupation/84f20f5d-149a-4512-b319-18a81d3d6026,3435.24,Duplo,0.0
Occupation,http://data.europa.eu/esco/occupation/d71eb4f9-2de3-4955-ba79-7b82ea3fe32c,3435.25.1,Operador de projetores de seguimento/Operadora de projetores de seguimento,0.0
Occupation,http://data.europa.eu/esco/occupation/87e644b2-8bc1-42d4-bb14-cc4abb0bc715,3435.25.2,Operador de luz/Operadora de luz,0.0
Occupation,http://data.europa.eu/esco/occupation/5a0ff408-e1df-424b-a2d6-4b475a516f2a,3435.25.3,Técnico de cenografia/Técnica de cenografia,0.0
Occupation,http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd,3435.25.4,Maquinista de cena,0.0
Occupation,http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e,3435.25.5,Técnico de palco/Técnica de palco,0.0
Occupation,http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6,3435.25,Técnico de teatro/Técnica de teatro,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3435,3435,Outros técnicos de nível intermédio das actividades culturais e artísticas,0.0038697209653091973
ISCO level 3,http://data.europa.eu/esco/isco/C351,351,"Técnicos, das tecnologias da informação e comunicação e de apoio aos utilizadores",0.0
Occupation,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,3511.1,Operador de centro de dados/Operadora de centro de dados,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3511,3511,Técnicos das tecnologias da informação e comunicação,0.0
Occupation,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512.1,Operador do serviço de assistência informática/Operadora do serviço de assistência informática,0.0
Occupation,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512.2,Gestor de serviço de assistência informática/Gestora de serviço de assistência informática,0.0
Occupation,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512.3,Técnico de segurança informática/Técnica de segurança informática,0.0
Occupation,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,3512.4,Técnico de informática/Técnica de informática,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3512,3512,Técnicos de apoio ao utilizador das tecnologias da informação e comunicação,0.0
Occupation,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,3513.1,Responsável de comunicações de dados aeronáuticos,0.0
Occupation,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,3513.2,Técnico de redes informáticas/Técnica de redes informáticas,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3513,3513,Técnicos de redes e sistemas de computadores,0.0
Occupation,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,3514.1,Webmaster,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3514,3514,Técnicos da web,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C352,352,Técnicos de telecomunicações e de emissões de rádio e televisão,0.0
Occupation,http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,3521.1.1,Perchista,0.0
Occupation,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,3521.1.2,Operador de câmara/Operadora de câmara,0.0
Occupation,http://data.europa.eu/esco/occupation/47e4135b-95d1-4462-920c-afcbd7c4d9be,3521.1.3,técnico de equipamentos de aluguer para espetáculos/técnica de equipamentos de aluguer para espetáculos,0.0
Occupation,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521.1.4,Operador de vídeo/Operadora de vídeo,0.0
Occupation,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,3521.1.5,Projecionista,0.0
Occupation,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,3521.1.6,Técnico de estúdio de gravação/Técnica de estúdio de gravação,0.0
Occupation,http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,3521.1.7,Designer sonoro/Designer sonora,0.0
Occupation,http://data.europa.eu/esco/occupation/36095ccd-c62d-4f1f-8af7-1fd10618b044,3521.1.8,Editor de som/Editora de som,0.0
Occupation,http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,3521.1.9,técnico de masterização de som/técnica de masterização de som,0.0
Occupation,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,3521.1.10,Operador de som/Operadora de som,0.0
Occupation,http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502,3521.1.11,Técnico de vídeo/Técnica de vídeo,0.0
Occupation,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,3521.1,Técnico de audiovisual/Técnica de audiovisual,0.0
Occupation,http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2,3521.2,Técnico de radiodifusão/Técnica de radiodifusão,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3521,3521,Técnicos de emissões de rádio e televisão e de gravação audiovisual,0.0
Occupation,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,3522.1,Técnico de engenharia de telecomunicações/Técnica de engenharia de telecomunicações,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3522,3522,Técnicos de telecomunicações,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C411,411,Empregados de escritório – funções gerais,0.0
Occupation,http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,4110.1.1,Administrador de contas de sócios/ Administradora de contas de sócios,0.0
Occupation,http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2,4110.1,Empregado de escritório/Empregada de escritório,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4110,4110,Empregados de escritório – funções gerais,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C412,412,Secretários (funções gerais),0.0
Occupation,http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba,4120.1,Secretário/Secretária,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4120,4120,Secretários (funções gerais),0.0
ISCO level 3,http://data.europa.eu/esco/isco/C413,413,"Operadores de processamento, de texto e dados",0.0
Occupation,http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,4131.1,Datilógrafo/Datilógrafa,0.0
